landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,label
0.6296494603157043,0.8980599641799927,-7.998320938895631e-07,0.5457483530044556,0.8429376482963562,-0.008712069131433964,0.49124208092689514,0.7404540777206421,-0.011629488319158554,0.4592589735984802,0.6602492332458496,-0.020090123638510704,0.42789721488952637,0.611846923828125,-0.0226847305893898,0.5477055907249451,0.6676897406578064,0.010640494525432587,0.5332269668579102,0.5947366952896118,-0.019444184377789497,0.5381625890731812,0.6634660959243774,-0.031794533133506775,0.5454883575439453,0.7210354804992676,-0.03289524093270302,0.5929421782493591,0.668186366558075,0.0028586597181856632,0.5744593739509583,0.6153878569602966,-0.041837699711322784,0.5761499404907227,0.7077218890190125,-0.055796775966882706,0.5829757452011108,0.7713766098022461,-0.05361223220825195,0.6391505002975464,0.6751457452774048,-0.009946734644472599,0.6225857734680176,0.6228490471839905,-0.0541313961148262,0.6126750111579895,0.7100468277931213,-0.05447547137737274,0.6111859679222107,0.7744289636611938,-0.040533535182476044,0.6845858693122864,0.6867425441741943,-0.0229903906583786,0.7095981240272522,0.6004660725593567,-0.046295490115880966,0.7246713638305664,0.5432052612304688,-0.051546476781368256,0.7348427772521973,0.4847840666770935,-0.04958876967430115,Y
0.6304562091827393,0.9077708125114441,-5.964874958408473e-07,0.5477607846260071,0.8498990535736084,-0.009801065549254417,0.4929739236831665,0.7462615370750427,-0.011886518448591232,0.45960429310798645,0.663375735282898,-0.01934823952615261,0.4260740876197815,0.6152575612068176,-0.020819976925849915,0.5468565821647644,0.6695065498352051,0.016280895099043846,0.5336474180221558,0.5998646020889282,-0.010760821402072906,0.5401698350906372,0.6702882647514343,-0.02215837687253952,0.5477113723754883,0.7292600274085999,-0.02365724742412567,0.5905971527099609,0.6674190759658813,0.009777750819921494,0.576871395111084,0.6174805164337158,-0.031322181224823,0.5776175856590271,0.7077826261520386,-0.04520644620060921,0.5823140144348145,0.7682363986968994,-0.04398716241121292,0.6357846260070801,0.672781765460968,-0.0024181196931749582,0.6237119436264038,0.6214714050292969,-0.04387743026018143,0.6123201251029968,0.7080926895141602,-0.04432263225317001,0.6076217889785767,0.7740722894668579,-0.03140005096793175,0.6790940165519714,0.6835700869560242,-0.015195691026747227,0.7055559158325195,0.6005252599716187,-0.03985019028186798,0.7232811450958252,0.5445436835289001,-0.04679274559020996,0.7352519631385803,0.48574763536453247,-0.04608793184161186,Y
0.6286832094192505,0.902186930179596,-5.994049274704594e-07,0.5474594235420227,0.8461151719093323,-0.007733202073723078,0.4921516180038452,0.7400730848312378,-0.008758572861552238,0.4594026207923889,0.6615449786186218,-0.01614372432231903,0.42749708890914917,0.6117687225341797,-0.017827313393354416,0.5471828579902649,0.6653130054473877,0.016881277784705162,0.5331799387931824,0.5935086011886597,-0.012695128098130226,0.5379443168640137,0.6607975363731384,-0.02578038163483143,0.5447186231613159,0.72206050157547,-0.027209630236029625,0.5907781720161438,0.6648375391960144,0.008622967638075352,0.57755446434021,0.6143264770507812,-0.03494878485798836,0.5763723254203796,0.7040273547172546,-0.04974464699625969,0.579826831817627,0.7698720693588257,-0.04767870530486107,0.6356523036956787,0.6712714433670044,-0.005455263424664736,0.6231604218482971,0.6248603463172913,-0.048414360731840134,0.6120092272758484,0.7116871476173401,-0.05002448335289955,0.608460545539856,0.7787063121795654,-0.03658100962638855,0.6792557239532471,0.6814262866973877,-0.01999385468661785,0.7064947485923767,0.5964532494544983,-0.04438430070877075,0.7233947515487671,0.5393226146697998,-0.05131598562002182,0.7351365685462952,0.4823150038719177,-0.05003125220537186,Y
0.6297109723091125,0.9024651050567627,-6.102566203480819e-07,0.548577070236206,0.8475926518440247,-0.009027721360325813,0.493057519197464,0.7426233291625977,-0.010653861798346043,0.4598050117492676,0.6624379754066467,-0.018094440922141075,0.4264288544654846,0.6137442588806152,-0.01987989991903305,0.5467451810836792,0.6675782799720764,0.013858423568308353,0.533414363861084,0.5950141549110413,-0.014045539312064648,0.5393338203430176,0.6639900207519531,-0.025722650811076164,0.5466430187225342,0.7244119644165039,-0.02706242725253105,0.5906020998954773,0.6671343445777893,0.00628557289019227,0.577911376953125,0.6170082688331604,-0.035899817943573,0.5776224136352539,0.7067047953605652,-0.05013848468661308,0.5810816287994385,0.7705087065696716,-0.04868699237704277,0.6359429359436035,0.6731584072113037,-0.0068148099817335606,0.624197781085968,0.6235136985778809,-0.048985131084918976,0.6128789186477661,0.7086401581764221,-0.050310585647821426,0.6081699132919312,0.774181604385376,-0.037555545568466187,0.6797628998756409,0.6827273964881897,-0.02036883495748043,0.7054842710494995,0.5978029370307922,-0.044690944254398346,0.7222453355789185,0.5412673950195312,-0.05136151611804962,0.7336432933807373,0.4837016463279724,-0.050353482365608215,Y
0.6291805505752563,0.8977313041687012,-5.984256858937442e-07,0.5486966967582703,0.842115581035614,-0.00656652357429266,0.4931563138961792,0.7382710576057434,-0.0073659997433424,0.4600924253463745,0.6604887247085571,-0.01467440091073513,0.42873895168304443,0.6107379198074341,-0.016384880989789963,0.5476434826850891,0.6638931035995483,0.016570722684264183,0.5328328609466553,0.5912608504295349,-0.011645816266536713,0.537369966506958,0.6573101878166199,-0.023613395169377327,0.5443052053451538,0.7179257869720459,-0.02470381371676922,0.5911286473274231,0.663058340549469,0.007944646291434765,0.5775057673454285,0.6119185090065002,-0.034493956714868546,0.5766419172286987,0.7002959847450256,-0.04892498254776001,0.5803213119506836,0.7650488018989563,-0.0470888651907444,0.6361467838287354,0.6681821346282959,-0.006115586496889591,0.6234595775604248,0.6213630437850952,-0.048205867409706116,0.6120736002922058,0.7077552080154419,-0.04947257786989212,0.6080244779586792,0.7743528485298157,-0.03625863417983055,0.6799080967903137,0.677007794380188,-0.020498692989349365,0.7071550488471985,0.5927891731262207,-0.044493455439805984,0.7239719033241272,0.5364046096801758,-0.05097484216094017,0.7352433204650879,0.47976937890052795,-0.04958922415971756,Y
0.6309834122657776,0.8975928425788879,-5.993849185870204e-07,0.5500162839889526,0.8434828519821167,-0.009058356285095215,0.49442631006240845,0.7398524284362793,-0.011242518201470375,0.46052446961402893,0.6602298617362976,-0.019280539825558662,0.4272787570953369,0.6100620627403259,-0.021622151136398315,0.5473691821098328,0.6650286316871643,0.013662575744092464,0.5336196422576904,0.5896043181419373,-0.015137848444283009,0.5390703082084656,0.6570140719413757,-0.02776508405804634,0.5464596152305603,0.7181726694107056,-0.029405999928712845,0.5909402370452881,0.6644765138626099,0.006141972728073597,0.5779424905776978,0.6112820506095886,-0.03614402934908867,0.5777209401130676,0.6997727751731873,-0.05033368989825249,0.5817400813102722,0.7643688917160034,-0.04864777997136116,0.6361172795295715,0.6697392463684082,-0.006945297122001648,0.6244239807128906,0.6190817356109619,-0.04823925346136093,0.6142989993095398,0.7028371691703796,-0.04892509803175926,0.610852837562561,0.7680172920227051,-0.03581947088241577,0.6800219416618347,0.6783307194709778,-0.02062062732875347,0.7053926587104797,0.592940628528595,-0.04387632757425308,0.7219072580337524,0.535926878452301,-0.04975002259016037,0.7334564924240112,0.4786454737186432,-0.04817623645067215,Y
0.6308948993682861,0.8993056416511536,-5.862134457856882e-07,0.5501121282577515,0.8441759347915649,-0.009849203750491142,0.4946564733982086,0.7392909526824951,-0.011936211958527565,0.46041339635849,0.6604592800140381,-0.01969502680003643,0.4287138283252716,0.6091700196266174,-0.0217849500477314,0.5469340085983276,0.6646254658699036,0.015335512347519398,0.5334895849227905,0.5916078090667725,-0.013119141571223736,0.5396530032157898,0.656769871711731,-0.02583550661802292,0.5475242733955383,0.7159215807914734,-0.027485474944114685,0.5907914638519287,0.6636070609092712,0.008121313527226448,0.5774794816970825,0.6126487255096436,-0.033769238740205765,0.5787807106971741,0.6997951865196228,-0.048550158739089966,0.583919882774353,0.7643109560012817,-0.04698611795902252,0.6361591219902039,0.6693073511123657,-0.0049079470336437225,0.6238393783569336,0.6208405494689941,-0.04673103243112564,0.6134790778160095,0.7035154700279236,-0.04914635792374611,0.609221875667572,0.7685388922691345,-0.03677988424897194,0.6800982356071472,0.6787182688713074,-0.018426740542054176,0.703082263469696,0.5937774181365967,-0.04166505113244057,0.7193431854248047,0.5379089713096619,-0.04805120453238487,0.7305671572685242,0.4823148250579834,-0.04670627787709236,Y
0.626377522945404,0.8914868831634521,-5.953463073637977e-07,0.548334538936615,0.8386310338973999,-0.010314946062862873,0.49371248483657837,0.7346783876419067,-0.013037128373980522,0.46063899993896484,0.6575211882591248,-0.02089822106063366,0.4289460778236389,0.6082950830459595,-0.023156853392720222,0.5463740229606628,0.661978542804718,0.008722886443138123,0.5334160923957825,0.5902469754219055,-0.019844328984618187,0.539242684841156,0.655981183052063,-0.03153487667441368,0.5467513799667358,0.7158089876174927,-0.032589856535196304,0.59042888879776,0.6615831255912781,0.0017344176303595304,0.5783097147941589,0.6145001649856567,-0.04002843052148819,0.579109787940979,0.7026482224464417,-0.053037941455841064,0.5836788415908813,0.7677807807922363,-0.050681039690971375,0.6356117129325867,0.6683528423309326,-0.010655378922820091,0.624575674533844,0.6237346529960632,-0.05237076058983803,0.6143929958343506,0.70721834897995,-0.0536663681268692,0.6100133657455444,0.7720394134521484,-0.041006576269865036,0.6792259216308594,0.6786924600601196,-0.023484496399760246,0.7042121887207031,0.5947252511978149,-0.04713056609034538,0.7210376262664795,0.5393510460853577,-0.05347774177789688,0.7324700951576233,0.48424550890922546,-0.05236045643687248,Y
0.6251190900802612,0.895001232624054,-5.933927695878083e-07,0.5484963655471802,0.8419298529624939,-0.010680781677365303,0.49474069476127625,0.7403746247291565,-0.014767711982131004,0.46119147539138794,0.663135290145874,-0.023812148720026016,0.42894884943962097,0.6118138432502747,-0.027341993525624275,0.5478185415267944,0.6671895384788513,0.0047820680774748325,0.5345668196678162,0.5928830504417419,-0.024728115648031235,0.5415214896202087,0.6583325862884521,-0.03689156100153923,0.5496078729629517,0.7173959612846375,-0.03847118467092514,0.5922512412071228,0.667449951171875,-0.002568053314462304,0.5792093276977539,0.6157698631286621,-0.0443141832947731,0.5792787075042725,0.7027281522750854,-0.05680491775274277,0.5834899544715881,0.7661638855934143,-0.054835882037878036,0.6378666162490845,0.6748275756835938,-0.01516435295343399,0.6264309883117676,0.6250569820404053,-0.05661795288324356,0.6151172518730164,0.706990122795105,-0.05677859112620354,0.6100456714630127,0.7710366249084473,-0.04411662742495537,0.6815899014472961,0.6855656504631042,-0.028292911127209663,0.707105815410614,0.5996513962745667,-0.05236084759235382,0.7235174179077148,0.5437186360359192,-0.05833406373858452,0.7339349985122681,0.48808515071868896,-0.05733375996351242,Y
0.6277628540992737,0.8937374949455261,-5.923476464886335e-07,0.5495482683181763,0.841442883014679,-0.010381538420915604,0.49480971693992615,0.7414599061012268,-0.01411694660782814,0.461544394493103,0.6638801693916321,-0.023190980777144432,0.429191529750824,0.6124771237373352,-0.02673240564763546,0.547654390335083,0.6674163341522217,0.008820321410894394,0.5349007844924927,0.5945553779602051,-0.020803051069378853,0.5423868298530579,0.6605429649353027,-0.03367137536406517,0.5512115955352783,0.7195114493370056,-0.035552915185689926,0.5913794040679932,0.6670694351196289,0.0015632680151611567,0.57927006483078,0.615872323513031,-0.04009018838405609,0.5803191065788269,0.7023194432258606,-0.05310560390353203,0.5847895741462708,0.7658438086509705,-0.051242321729660034,0.6365071535110474,0.6731196045875549,-0.011168321594595909,0.6252722144126892,0.6246201992034912,-0.052448444068431854,0.6150967478752136,0.7070175409317017,-0.052539702504873276,0.6107267141342163,0.7710405588150024,-0.039508167654275894,0.6804336309432983,0.6825781464576721,-0.024516645818948746,0.7056629657745361,0.598706066608429,-0.04799182340502739,0.7228726744651794,0.5434972643852234,-0.05344868078827858,0.7340690493583679,0.4879932403564453,-0.05189163610339165,Y
